car_id,model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,mean_rating,distance_sum,rating_min,speed_max,user_ride_quality_median,deviation_normal_count,user_uniq
u-1562836u,Audi A4,premium,petrol,5.56,2013,43451,2020,33.94,gear_stick,4.525229885057471,9777151.99647773,0.1,113.42079787021832,-0.9541786736534734,174,169
f-1256567w,Skoda Rapid,economy,petrol,4.16,2016,97530,2022,38.23,engine_fuel,4.0471264367816095,13684411.475295903,0.1,175.59724894459998,-2.0310970159804187,174,168
d-1499264O,Hyundai Solaris,economy,petrol,6.18,2013,37077,2019,53.09,engine_overheat,4.226206896551724,11706378.182121174,0.1,197.25470243057748,-9.697315499367651,174,174
k-9974810a,Smart Coupe,economy,petrol,5.88,2016,113067,2018,34.22,electro_bug,4.515057471264368,11093592.298567882,0.0,177.18314183266529,14.47121527978635,174,174
I58543255u,Kia Sportage,standart,petrol,4.48,2011,2524,2016,22.54,break_bug,5.208045977011494,13062842.399416048,0.1,126.0,-20.341904078148396,174,170
J-4114552o,VW Polo,economy,petrol,3.86,2014,59925,2015,65.92,engine_ignition,4.283448275862069,8279248.133412535,0.1,199.29593874841584,-7.392840636726157,174,173
v-1348159h,Smart Coupe,economy,petrol,4.88,2017,111568,2022,32.11,break_bug,5.259425287356322,7450895.741033307,0.1,120.80153674952749,1.9468279482696453,174,174
o-4164928U,VW Polo,economy,petrol,5.24,2012,21138,2019,32.66,wheel_shake,4.63316091954023,12681072.794981841,0.65,161.55191092403783,-2.7760191776596397,174,171
H44042475h,VW Polo,economy,petrol,3.88,2015,98210,2017,52.28,engine_check,4.491034482758621,8685131.319403343,0.23,155.0,-4.573802745757083,174,170
W67288330r,Renault Sandero,standart,petrol,5.1,2014,62613,2016,24.33,engine_fuel,3.769367816091954,16611857.075563403,0.1,174.4935854223348,-0.12641956626842596,174,173
o12808130Q,Kia Rio X,economy,petrol,2.66,2012,25637,2017,28.34,engine_fuel,3.8345977011494257,15362480.369014237,0.1,174.29007833433965,-8.900604494727457,174,173
M-6381482U,Kia Sportage,standart,petrol,4.36,2013,36160,2017,24.44,engine_overheat,3.9860919540229887,12533354.802004099,0.1,195.6104533585644,-5.534627099018243,174,173
u-1483442N,Mini Cooper,business,petrol,5.4,2012,22537,2015,74.57,engine_check,4.978793103448275,14320696.385254527,0.1,160.0,-6.068227632749014,174,171
S50025102C,Skoda Rapid,economy,petrol,2.54,2017,109901,2017,33.56,break_bug,5.486494252873563,12640709.140411172,0.1,105.14187068593208,0.08701742728147245,174,173
w-3920980N,BMW 320i,business,petrol,5.38,2014,67242,2018,56.47,engine_check,4.391264367816092,9035246.96733973,0.94,163.85882079673522,1.4470316046288565,174,168
Q12332938h,Kia Rio X,economy,petrol,3.94,2011,445,2021,86.49,another_bug,4.692183908045977,17866573.44735725,0.1,192.6369446253853,-0.06823846939158415,174,172
j-2299409Z,VW Polo,economy,petrol,4.0,2012,26801,2016,58.04,another_bug,4.894597701149425,19943801.750288494,0.1,200.0,1.4951667285690093,174,169
K11706281f,Renault Kaptur,standart,petrol,3.4,2015,85456,2019,48.65,engine_overheat,4.2908620689655175,13788421.093401948,0.1,187.0507290278293,1.2494913154312806,174,168
O-2486036j,Fiat 500,business,petrol,5.1,2012,18532,2016,46.84,engine_overheat,3.9698850574712643,20558647.80310987,0.1,181.37749748197737,3.5271064944020916,174,172
t-8810902I,VW Tiguan,economy,petrol,5.32,2017,118747,2018,34.16,wheel_shake,4.783505747126437,14376793.74491279,0.1,131.48501729913914,-2.837640888486675,174,168
h20475534X,Kia Rio X,economy,petrol,3.5,2013,47829,2018,41.52,engine_fuel,4.443793103448276,8075680.314170235,0.1,162.28234992728133,15.875700214529655,174,169
q-2262220H,Smart ForTwo,economy,petrol,5.38,2014,66518,2017,45.81,engine_check,4.695747126436781,13273154.294879032,0.16,168.75192201578574,-4.714306732630082,174,171
V86791015e,Smart ForFour,economy,petrol,3.68,2017,122539,2020,32.4,gear_stick,4.665747126436782,7319769.30673239,0.72,111.47238392257668,-2.6278823949631347,174,173
k-4177928A,VW Polo VI,economy,petrol,5.08,2013,43755,2022,40.41,engine_overheat,4.1049425287356325,16414158.323800359,0.1,182.59671071250773,-2.3904895457546624,174,172
i12582651H,Skoda Rapid,economy,petrol,3.98,2016,106360,2019,58.01,another_bug,4.607471264367816,19525811.785484195,0.26,173.0,6.509565867718706,174,171
D-8879476a,Smart ForFour,economy,petrol,4.94,2017,123522,2021,51.99,electro_bug,4.36580459770115,8873414.409022775,0.0,170.41374318782368,-19.733319009458192,174,172
A-4388746k,VW Tiguan,economy,petrol,4.42,2017,124735,2022,52.37,engine_fuel,4.161149425287356,10782474.345834635,0.1,176.56524090555132,9.149942544508598,174,166
v10840367M,Kia Sportage,standart,petrol,4.4,2013,41512,2022,54.12,engine_ignition,4.118045977011494,8232007.745814781,0.1,181.7094589015246,-17.39991260141087,174,174
T69253406y,VW Polo VI,economy,petrol,3.08,2014,62414,2020,31.74,electro_bug,4.1466666666666665,12504543.089122934,0.0,188.4272527641971,-1.3752007936629844,174,174
C17218196q,Smart Coupe,economy,petrol,1.94,2017,118960,2015,28.17,break_bug,5.39948275862069,8044866.005381859,0.1,110.73689432731238,-10.500890139648089,174,174
Y22725587G,Smart Coupe,economy,petrol,4.52,2016,119546,2019,30.78,wheel_shake,4.479137931034483,17712295.808650374,0.1,139.7416881176181,6.152095894157929,174,171
D-1297931h,Smart ForFour,economy,petrol,4.52,2013,43144,2014,28.71,electro_bug,4.150977011494253,6049177.28968741,0.0,168.3489516754649,20.94464371033734,174,174
o-3452756G,BMW 320i,business,petrol,4.86,2017,123446,2018,35.61,electro_bug,4.347758620689655,21547413.454775985,0.0,199.1390346146248,3.8189224299161184,174,174
o-3097493N,Smart Coupe,economy,petrol,4.4,2016,99622,2015,26.24,wheel_shake,4.494942528735632,20533976.2220354,0.1,168.40081227115644,0.5227026283465445,174,171
U-1111974C,Kia Rio,economy,petrol,6.22,2013,48222,2016,35.07,break_bug,5.184425287356322,7442488.734071384,0.1,128.13468680035214,-8.170109996364399,174,172
Y-1175573T,Kia Rio,economy,petrol,3.7,2014,59519,2018,40.12,engine_fuel,4.29683908045977,12011808.647493,0.1,168.4522495253708,-19.267158752565724,174,174
R-1348537L,Renault Sandero,standart,petrol,4.84,2015,76373,2021,51.84,engine_ignition,4.1689655172413795,11655036.769355848,0.1,188.84970864330256,12.264362097607219,174,173
G-6080211i,Kia Rio X-line,economy,petrol,5.68,2013,39878,2017,95.06,another_bug,4.835057471264368,7682611.409831258,0.1,194.20959618825987,14.025088605606467,174,170
N18096525X,VW Polo VI,economy,petrol,3.94,2015,87410,2018,41.9,engine_fuel,4.194252873563218,14905803.898384497,0.1,170.5838010799467,-3.5829765097425206,174,170
Z-1507790Z,Renault Kaptur,standart,petrol,7.0,2014,60667,2016,64.65,engine_ignition,4.045172413793104,10938373.05539318,0.1,193.51174865660056,0.3628683984385721,174,173
n20176674t,VW Tiguan,economy,petrol,3.44,2016,93902,2018,59.9,engine_ignition,4.1433908045977015,8342128.442149119,0.1,176.0,4.065622967309956,174,173
a22370652k,Kia Rio,economy,petrol,4.56,2013,46108,2021,32.72,break_bug,5.335172413793104,12555418.86250212,0.1,111.06534460257546,3.139780990350757,174,174
y-1494852A,Hyundai Solaris,economy,petrol,4.04,2013,46673,2018,41.97,engine_fuel,4.062241379310345,16317876.612753728,0.1,172.71106511356757,0.8337255473223273,174,174
n-9327549l,Hyundai Solaris,economy,petrol,4.88,2012,24217,2015,22.24,wheel_shake,4.78683908045977,16734748.713800829,0.49,117.0,-7.232860964926015,174,171
I20629724K,Nissan Qashqai,standart,petrol,4.16,2015,82296,2015,35.28,gear_stick,4.488448275862069,13855425.58003322,0.1,105.5387211504694,-6.407552981190401,174,172
P33310269L,Audi A4,premium,petrol,3.0,2016,110790,2018,40.94,engine_overheat,4.317183908045977,14759177.440867525,0.1,199.20102356257635,-8.970579870631774,174,172
D-2197400i,Hyundai Solaris,economy,petrol,5.14,2015,89915,2021,57.87,another_bug,4.8340229885057475,18282886.160634764,0.1,196.66868822912565,2.178996264043904,174,171
o-1745163l,Smart ForFour,economy,petrol,5.5,2016,97488,2017,54.92,engine_ignition,4.338390804597701,13145468.748065293,0.1,192.33584554976645,-4.114621858055765,174,174
V96754329h,Audi Q3,premium,petrol,4.0,2017,134712,2021,31.97,engine_fuel,4.068275862068965,9472025.763083966,0.1,164.5223870970443,0.9737751257416087,174,173
Y17319354d,Smart ForFour,economy,petrol,3.32,2017,123031,2018,64.11,engine_ignition,4.086149425287356,9134993.773950165,0.1,189.31352524377905,9.269340091908427,174,172
k11526558b,Renault Sandero,standart,petrol,2.48,2014,60936,2018,24.1,engine_overheat,4.069252873563218,12381187.56134614,0.1,190.64963067004032,19.131688298706244,174,173
T-9114355z,Kia Sportage,standart,petrol,5.84,2014,65927,2021,59.1,engine_check,4.588218390804598,15918697.719354982,0.1,157.7353057370943,-3.1192205271479474,174,172
W-1538165q,Audi Q3,premium,petrol,5.18,2014,56871,2019,45.82,engine_fuel,4.200229885057471,10756592.422149347,0.1,172.21695117744736,3.880382926937953,174,169
P86492880m,Hyundai Solaris,economy,petrol,3.08,2013,43200,2017,41.43,engine_fuel,4.499137931034483,16192122.89243415,0.1,163.07707024231598,-2.9002140211427196,174,168
a56690336a,Skoda Rapid,economy,petrol,3.02,2015,84606,2020,46.08,engine_ignition,4.053793103448276,11285949.16022031,0.1,189.92651324128025,-22.155714933207772,174,174
d49016497x,Kia Sportage,standart,petrol,3.7,2014,64602,2020,37.09,engine_fuel,4.128735632183908,10702814.222638596,0.1,171.32503425310188,7.016225534545052,174,172
p17927557N,VW Polo,economy,petrol,2.86,2013,37381,2018,25.18,engine_fuel,4.118390804597701,15348053.201420017,0.1,171.49564153437944,-2.6131574914942037,174,174
f-1833647Q,Smart ForFour,economy,petrol,4.98,2014,60544,2020,59.43,engine_ignition,4.337586206896551,19803384.73162212,0.1,179.70484239712894,3.0739249414143446,174,173
G-5802745y,Skoda Rapid,economy,petrol,5.22,2013,51503,2018,30.04,wheel_shake,4.7237356321839075,6878113.062170035,0.1,118.0,6.919180571027506,174,172
n72821280e,Smart ForFour,economy,petrol,3.5,2017,110571,2016,29.87,engine_overheat,4.216896551724138,17350910.859068867,0.1,197.3747754615465,-3.7677083325812815,174,174
I14877267r,Smart ForTwo,economy,petrol,2.48,2015,75096,2018,26.08,electro_bug,4.421954022988506,17689795.572533,0.0,200.0,-20.731126558262083,174,172
n19095522k,Kia Rio X,economy,petrol,4.2,2013,47381,2016,35.55,engine_overheat,3.968620689655172,12857836.761015946,0.1,181.0,-1.063300763361521,174,174
M16247717Y,Smart ForFour,economy,petrol,3.66,2014,67572,2015,42.01,break_bug,5.458563218390805,15864412.938488241,0.1,132.07905524271882,-8.082049698695808,174,170
K94908453V,Smart Coupe,economy,petrol,3.2,2016,93891,2021,42.17,engine_fuel,4.12919540229885,12551484.935395667,0.1,169.63485855560504,-12.321803068683252,174,169
C-1615695X,Skoda Rapid,economy,petrol,3.88,2014,58680,2014,34.49,gear_stick,4.457816091954022,8663739.143259823,0.1,112.93450232401734,28.669912149301588,174,172
k25002330L,MINI CooperSE,business,electro,4.44,2015,74028,2017,70.47,engine_check,4.714310344827586,14616551.768824302,0.1,167.11870340089166,-12.342927364285224,174,173
K23027223e,Smart ForTwo,economy,petrol,3.82,2017,127971,2022,34.65,electro_bug,3.9872413793103445,12145183.156207008,0.0,177.93143190924908,-3.6730868053743206,174,173
e-2141689x,Smart ForFour,economy,petrol,5.38,2015,88111,2018,38.22,gear_stick,4.600689655172414,18309544.366387468,0.18,121.07977547660052,1.9028970261494436,174,172
i-2296057M,Hyundai Solaris,economy,petrol,5.2,2015,86195,2018,33.03,electro_bug,3.972183908045977,14128895.98150849,0.0,184.45753531536235,7.44080261069141,174,172
j10329551Q,VW Polo VI,economy,petrol,3.08,2013,37113,2015,26.13,gear_stick,4.498793103448276,8672194.316927046,0.1,126.04184717520262,-8.375165240476672,174,173
U43132093r,Audi Q3,premium,petrol,4.68,2017,123612,2020,44.73,engine_overheat,4.128103448275862,12378867.821624573,0.1,198.6383141553697,-7.494746622485839,174,173
P22362100d,VW Polo VI,economy,petrol,4.16,2011,7408,2019,70.33,another_bug,4.6370114942528735,8553694.706512295,0.1,195.0,10.07689114706082,174,173
q11710186w,Hyundai Solaris,economy,petrol,4.88,2011,3402,2021,47.4,engine_check,4.6770689655172415,14223707.793901525,0.62,162.0,-11.973646539612322,174,173
u-1256596i,Renault Sandero,standart,petrol,4.46,2012,25331,2018,30.22,gear_stick,4.674712643678161,16070114.137939185,0.1,104.9473352720589,12.046833987244703,174,174
b-1441595E,Mini Cooper,business,petrol,4.06,2011,4287,2018,45.01,engine_fuel,4.098908045977011,10925374.0933359,0.1,181.0145066612411,0.42118091179897266,174,173
C88130543S,Hyundai Solaris,economy,petrol,4.26,2015,82124,2016,35.75,electro_bug,4.204885057471264,14021420.191722492,0.0,184.51313353411092,9.514474497239682,174,174
k-2258315m,Kia Sportage,standart,petrol,6.18,2014,63172,2015,47.87,engine_ignition,4.276034482758621,8462497.222584479,0.1,173.35455891511654,-11.242342080033563,174,173
u-8880366u,Renault Sandero,standart,petrol,5.32,2015,77837,2017,39.43,engine_fuel,3.9598275862068966,13824580.578486541,0.1,181.80983679351297,-19.90821748338861,174,168
L73176899o,Smart ForFour,economy,petrol,4.84,2016,102637,2022,67.59,engine_check,4.600747126436781,15085692.860002147,0.1,161.36083413592723,3.4457092785961283,174,173
j10534290W,Hyundai Solaris,economy,petrol,4.3,2013,48613,2018,26.58,break_bug,5.289310344827586,16385950.287671326,0.1,106.5664567658418,-15.045742814839198,174,170
W-1261565K,Kia Sportage,standart,petrol,5.16,2015,86859,2018,111.83,another_bug,4.816551724137931,12965092.288214028,0.53,198.0,20.548466722430035,174,171
f21748487q,Smart ForFour,economy,petrol,4.16,2015,82733,2016,74.55,another_bug,4.847413793103448,10842447.566048447,0.1,177.0,-3.204338394121718,174,172
N-3700375g,Audi Q3,premium,petrol,6.0,2015,85995,2017,74.16,another_bug,4.594310344827586,16074901.192446982,0.49,177.84727259674688,0.040890101458699146,174,168
W11094351T,Renault Kaptur,standart,petrol,3.46,2014,54853,2020,26.89,engine_overheat,4.214137931034482,10862112.558790147,0.1,188.56546815231047,-1.5181053176380468,174,172
e-1632869f,VW Polo,economy,petrol,4.48,2015,84498,2015,60.68,engine_overheat,4.045574712643678,10326135.542915585,0.1,188.654267623904,-6.7536004603153295,174,173
A-7245140H,VW Polo VI,economy,petrol,4.42,2011,286,2016,30.18,gear_stick,4.362413793103448,8806750.05111075,0.1,103.82891070014789,5.992488125173511,174,174
a38819194R,Nissan Qashqai,standart,petrol,3.36,2014,67444,2022,25.19,gear_stick,4.63132183908046,11424772.15170604,0.1,101.92950724906298,-1.4849504289124669,174,172
D88344444z,VW Polo,economy,petrol,3.1,2014,60207,2022,71.16,engine_ignition,3.8009770114942527,5179576.907261322,0.1,191.4333218027259,-1.5349397377096548,174,173
E-2196240r,Kia Rio X,economy,petrol,3.96,2015,84437,2019,30.92,break_bug,5.152931034482759,18285269.04492718,0.52,105.20651818438624,-5.9161995716115685,174,173
P58511672r,Kia Rio X,economy,petrol,4.36,2012,24978,2016,28.94,gear_stick,4.3532758620689656,10383246.886090461,0.67,122.14450414612574,-0.7982014160837458,174,172
U19913900a,Kia Rio,economy,petrol,4.38,2012,21139,2018,34.01,break_bug,5.4110344827586205,16329622.61335902,0.1,120.2038929604734,-6.61793132117444,174,173
X88728094G,Renault Sandero,standart,petrol,3.9,2015,75874,2020,28.44,engine_overheat,4.306264367816092,11491914.830973972,0.1,185.3905184333801,2.45725581823445,174,170
K14458511K,Skoda Rapid,economy,petrol,3.46,2017,138813,2018,27.02,break_bug,5.209942528735632,15684215.594955318,0.1,121.00851470814555,-21.74567828691648,174,173
d-3934635Q,Kia Rio X-line,economy,petrol,6.76,2013,45317,2021,35.97,wheel_shake,4.527471264367816,14199199.366263447,0.1,123.14915868035682,-2.8195946554572564,174,172
S-8631452Q,VW Tiguan,economy,petrol,3.76,2015,78146,2022,67.21,engine_check,4.472241379310344,12936381.390595613,0.28,160.0,6.084646618410609,174,169
Q58926665G,Renault Sandero,standart,petrol,4.32,2012,24647,2019,36.37,engine_fuel,4.259597701149425,16819457.20151957,0.1,172.9793299903048,-15.214752509565795,174,169
W-1652862N,Nissan Qashqai,standart,petrol,3.4,2013,50678,2018,26.84,engine_overheat,3.8820689655172416,19802992.9659962,0.1,190.24538007359115,1.6973558922903056,174,173
X18004949I,Kia Rio X-line,economy,petrol,4.04,2011,1053,2015,61.72,another_bug,4.819137931034483,3085995.922552466,0.55,187.90507116291224,-0.4587699332880179,174,173
E-4467489A,Nissan Qashqai,standart,petrol,4.18,2013,42041,2018,27.53,engine_fuel,3.7864367816091957,10587577.624189513,0.1,162.99143870527848,3.881749905081425,174,169
p15480858O,Smart ForTwo,economy,petrol,5.48,2013,41678,2021,44.03,engine_check,4.7267816091954025,13616139.528563347,0.1,184.65280134161125,-9.065502391670648,174,173
e64842741d,Kia Rio X-line,economy,petrol,4.06,2011,2206,2020,33.55,break_bug,5.326781609195402,14406987.114803651,0.1,111.41647139949036,-7.397079116569655,174,174
f-6608406e,Audi Q3,premium,petrol,4.42,2017,139872,2017,48.68,engine_overheat,3.987816091954023,13522702.185897427,0.1,181.8318922005052,-14.154619694943129,174,169
f-1958284u,VW Polo VI,economy,petrol,4.96,2011,5779,2020,83.11,another_bug,4.709425287356322,5237796.074396456,0.1,200.0,13.82437351808996,174,174
I-5997907e,Hyundai Solaris,economy,petrol,4.98,2011,6502,2016,39.04,engine_fuel,3.7752298850574713,13376079.08983625,0.1,195.38324168721496,-14.73068697296598,174,172
A-1079539w,Renault Kaptur,standart,petrol,5.4,2014,76591,2015,42.75,engine_overheat,4.088045977011495,19127650.497041788,0.1,184.5055659292081,2.5087459226250175,174,173
G-1995566F,Kia Rio,economy,petrol,5.92,2015,86397,2016,37.72,electro_bug,4.492931034482758,9390780.02010479,0.0,188.4368121130952,0.3985043182173086,174,174
o25113856w,Kia Sportage,standart,petrol,3.42,2013,41053,2020,36.76,gear_stick,4.448850574712644,15116658.31909013,0.58,93.67151894631834,1.2902900795482428,174,172
Z-6848638K,Smart Coupe,economy,petrol,4.32,2015,78524,2018,41.03,wheel_shake,4.434942528735632,12876419.670007925,0.1,126.22579253908364,0.5388624022476586,174,170
L-8838271K,Kia Rio X-line,economy,petrol,4.88,2013,42058,2014,42.17,engine_fuel,4.218850574712644,20433010.799154658,0.1,175.26082919771824,0.771634445147814,174,172
S16201816J,Hyundai Solaris,economy,petrol,3.76,2011,1312,2015,78.22,another_bug,4.865229885057471,11913347.789499301,0.1,174.0,-1.9256895613567448,174,173
W-5465085u,Fiat 500,business,petrol,5.98,2014,61075,2016,60.42,engine_check,4.634482758620689,11371356.551596437,0.4,166.3415894653464,-4.697472237595575,174,171
i-1727733j,Renault Sandero,standart,petrol,3.76,2011,6833,2021,44.19,engine_overheat,4.118333333333333,13782833.947272118,0.1,192.08214660354255,1.7146216722360847,174,171
I-2277221J,Hyundai Solaris,economy,petrol,4.92,2014,56415,2017,25.19,engine_fuel,3.9699999999999998,18547936.65110996,0.1,172.07133951818952,3.3913842419793063,174,171
J12910153n,Kia Rio X-line,economy,petrol,4.6,2011,3035,2019,28.33,electro_bug,4.211551724137931,19177222.231812116,0.0,187.0,4.713393652237873,174,173
